starttime,traveltime
7/9/15 18:58,525
7/9/15 19:10,517
7/9/15 19:16,538
7/9/15 19:45,593
7/9/15 19:50,484
7/9/15 21:36,657
7/9/15 21:36,501
7/9/15 21:38,502
7/9/15 21:39,536
7/9/15 21:43,496
7/9/15 21:43,505
7/9/15 21:45,389
7/9/15 21:46,486
7/9/15 21:48,539
7/9/15 22:59,406
7/9/15 22:59,393
7/10/15 2:11,380
7/10/15 2:12,606
7/10/15 2:16,393
7/10/15 2:30,471
7/10/15 2:42,377
7/10/15 6:40,520
7/10/15 7:58,586
7/10/15 8:05,1308
7/10/15 8:12,534
7/10/15 8:13,515
7/10/15 8:45,513
7/10/15 9:03,591
7/10/15 9:06,890
7/10/15 9:18,517
7/10/15 9:34,597
7/10/15 10:05,577
7/10/15 10:06,512
7/10/15 10:26,993
7/10/15 10:26,545
7/10/15 10:41,564
7/10/15 10:47,595
7/10/15 10:57,623
7/10/15 10:58,469
7/10/15 10:59,524
7/10/15 11:02,677
7/10/15 11:02,587
7/10/15 11:17,554
7/10/15 11:19,499
7/10/15 11:20,548
7/10/15 11:20,508
7/10/15 11:24,510
7/10/15 11:25,466
7/10/15 11:35,457
7/10/15 11:35,448
7/10/15 11:50,581
7/10/15 11:55,537
7/10/15 13:24,590
7/10/15 13:27,593
7/10/15 13:31,535
7/10/15 13:33,590
7/10/15 15:50,742
7/10/15 15:51,661
7/10/15 15:55,808
7/10/15 15:57,755
7/10/15 15:58,680
7/10/15 15:59,745
7/10/15 16:06,696
7/10/15 16:09,726
7/10/15 16:23,828
7/10/15 16:31,804
7/10/15 16:34,902
7/10/15 16:35,869
7/10/15 16:42,880
7/10/15 18:00,814
7/10/15 18:01,758
7/10/15 18:05,880
7/10/15 18:05,877
7/10/15 18:12,772
7/10/15 18:14,711
7/10/15 18:17,669
7/10/15 18:17,658
7/10/15 18:18,675
7/10/15 18:30,679
7/10/15 18:34,698
7/10/15 18:40,718
7/10/15 18:51,656
7/10/15 19:01,645
7/10/15 19:02,567
7/10/15 19:05,553
7/10/15 19:07,526
7/10/15 19:07,520
7/10/15 19:19,471
7/10/15 19:21,524
7/10/15 19:27,538
7/10/15 19:45,575
7/10/15 19:49,607
7/10/15 19:52,1033
7/11/15 6:47,333
7/11/15 8:14,363
7/11/15 8:37,453
7/11/15 9:56,1055
7/11/15 13:04,512
7/11/15 13:11,486
7/11/15 13:15,576
7/11/15 13:32,544
7/11/15 15:02,600
7/11/15 15:05,549
7/11/15 15:16,574
7/11/15 15:18,504
7/11/15 15:21,598
7/11/15 15:32,560
7/11/15 15:38,499
7/11/15 15:50,504
7/11/15 16:05,1502
7/11/15 16:15,1263
7/11/15 16:15,456
7/11/15 16:16,407
7/11/15 16:55,543
7/11/15 17:01,545
7/11/15 17:02,483
7/11/15 17:11,518
7/11/15 17:20,679
7/11/15 17:21,629
7/11/15 17:24,562
7/11/15 17:39,534
7/11/15 17:39,535
7/11/15 17:49,674
7/11/15 18:11,607
7/11/15 18:26,579
7/11/15 18:31,581
7/11/15 18:35,509
7/11/15 18:51,574
7/11/15 18:55,626
7/11/15 18:55,621
7/11/15 18:58,569
7/11/15 21:12,534
7/11/15 21:19,549
7/11/15 21:23,478
7/11/15 21:29,503
7/11/15 21:32,566
7/11/15 21:56,498
7/11/15 22:38,507
7/11/15 23:03,486
7/12/15 0:14,555
7/12/15 6:20,491
7/12/15 7:01,820
7/12/15 8:08,421
7/12/15 8:36,386
7/12/15 8:43,455
7/12/15 10:02,421
7/12/15 10:04,562
7/12/15 10:14,466
7/12/15 10:19,693
7/12/15 10:30,439
7/12/15 10:32,704
7/12/15 10:44,571
7/12/15 10:47,453
7/12/15 10:49,540
7/12/15 10:54,475
7/12/15 11:13,529
7/12/15 11:14,493
7/12/15 11:22,549
7/12/15 11:24,570
7/12/15 11:36,574
7/12/15 11:39,1009
7/12/15 11:41,921
7/12/15 11:55,506
7/12/15 11:59,555
7/12/15 12:04,533
7/12/15 12:13,506
7/12/15 12:14,556
7/12/15 12:21,582
7/12/15 12:26,541
7/12/15 12:30,569
7/12/15 15:24,587
7/12/15 15:36,538
7/12/15 15:41,586
7/12/15 15:46,587
7/12/15 18:04,424
7/12/15 18:10,467
7/12/15 18:11,813
7/12/15 18:16,536
7/12/15 18:32,484
7/12/15 18:32,455
7/12/15 18:43,489
7/12/15 18:56,527
7/12/15 19:16,517
7/12/15 19:41,516
7/12/15 20:58,460
7/12/15 21:07,1170
7/12/15 21:33,485
7/12/15 21:35,461
7/12/15 21:35,437
7/12/15 21:50,524
7/13/15 1:07,621
7/13/15 1:26,669
7/13/15 1:36,314
7/13/15 2:25,356
7/13/15 3:48,349
7/13/15 3:52,391
7/13/15 5:17,334
7/13/15 5:17,496
7/13/15 5:44,407
7/13/15 5:46,384
7/13/15 6:40,555
7/13/15 6:41,533
7/13/15 7:10,505
7/13/15 7:16,511
7/13/15 7:16,1331
7/13/15 7:19,468
7/13/15 7:19,466
7/13/15 8:59,575
7/13/15 9:12,926
7/13/15 9:17,1362
7/13/15 9:17,1378
7/13/15 9:17,1148
7/13/15 9:17,563
7/13/15 9:24,515
7/13/15 9:31,577
7/13/15 9:57,465
7/13/15 11:08,949
7/13/15 11:08,492
7/13/15 11:16,576
7/13/15 11:24,552
7/13/15 11:36,488
7/13/15 11:50,546
7/13/15 12:17,701
7/13/15 12:20,1076
7/13/15 12:37,603
7/13/15 12:37,691
7/13/15 12:37,594
7/13/15 12:38,589
7/13/15 13:53,523
7/13/15 13:59,595
7/13/15 13:59,593
7/13/15 13:59,575
7/13/15 14:07,508
7/13/15 14:07,498
7/13/15 14:11,528
7/13/15 14:23,627
7/13/15 14:24,1283
7/13/15 14:24,588
7/13/15 14:33,524
7/13/15 14:34,589
7/13/15 14:44,541
7/13/15 14:47,633
7/13/15 14:48,701
7/13/15 14:51,738
7/13/15 14:54,708
7/13/15 14:59,703
7/13/15 15:00,30
7/13/15 15:01,660
7/13/15 15:02,648
7/13/15 15:11,739
7/13/15 15:14,712
7/13/15 15:15,716
7/13/15 15:16,839
7/13/15 15:26,678
7/13/15 15:28,739
7/13/15 15:29,764
7/13/15 15:29,759
7/13/15 15:29,691
7/13/15 15:31,746
7/13/15 15:31,782
7/13/15 15:32,734
7/13/15 15:35,684
7/13/15 15:36,723
7/13/15 15:40,757
7/13/15 15:49,787
7/13/15 17:05,949
7/13/15 17:09,901
7/13/15 17:10,905
7/13/15 17:10,885
7/13/15 17:11,935
7/13/15 17:14,928
7/13/15 17:16,909
7/13/15 17:19,895
7/13/15 17:20,955
7/13/15 17:21,903
7/13/15 17:26,828
7/13/15 17:26,827
7/13/15 17:33,934
7/13/15 17:34,864
7/13/15 17:41,720
7/13/15 17:48,647
7/13/15 17:50,658
7/13/15 17:51,793
7/13/15 17:52,911
7/13/15 17:52,755
7/13/15 17:55,661
7/13/15 17:56,638
7/13/15 17:56,632
7/13/15 18:03,612
7/13/15 18:08,941
7/13/15 18:08,751
7/13/15 18:10,747
7/13/15 18:11,716
7/13/15 18:12,817
7/13/15 18:13,772
7/13/15 18:16,800
7/13/15 18:16,733
7/13/15 18:19,896
7/13/15 18:22,602
7/13/15 18:23,656
7/13/15 18:25,577
7/13/15 18:25,623
7/13/15 18:26,666
7/13/15 18:26,697
7/13/15 18:27,663
7/13/15 18:32,631
7/13/15 18:35,583
7/13/15 18:39,572
7/13/15 18:40,621
7/13/15 18:49,431
7/13/15 18:57,568
7/13/15 18:58,560
7/13/15 20:19,502
7/13/15 20:36,628
7/13/15 21:05,540
7/13/15 21:14,434
7/13/15 21:31,475
7/13/15 21:41,453
7/13/15 21:46,447
7/13/15 21:59,464
7/13/15 22:41,557
7/13/15 23:21,424
7/14/15 2:23,409
7/14/15 2:30,473
7/14/15 3:13,245
7/14/15 7:27,569
7/14/15 7:29,558
7/14/15 7:35,558
7/14/15 7:36,543
7/14/15 7:40,534
7/14/15 7:54,545
7/14/15 8:25,596
7/14/15 8:39,1558
7/14/15 8:39,473
7/14/15 8:39,1417
7/14/15 8:43,470
7/14/15 8:49,664
7/14/15 8:50,610
7/14/15 8:52,530
7/14/15 8:57,522
7/14/15 8:57,1548
7/14/15 8:57,516
7/14/15 9:04,507
7/14/15 9:08,625
7/14/15 9:10,527
7/14/15 9:23,495
7/14/15 9:29,525
7/14/15 9:42,566
7/14/15 10:04,456
7/14/15 10:14,594
7/14/15 10:17,585
7/14/15 10:21,521
7/14/15 10:25,467
7/14/15 10:30,604
7/14/15 10:31,600
7/14/15 10:33,467
7/14/15 10:36,507
7/14/15 10:49,553
7/14/15 10:50,554
7/14/15 10:53,605
7/14/15 11:16,534
7/14/15 11:22,588
7/14/15 11:30,774
7/14/15 11:43,547
7/14/15 11:45,496
7/14/15 11:48,581
7/14/15 11:53,703
7/14/15 11:53,632
7/14/15 11:53,629
7/14/15 11:59,484
7/14/15 12:27,641
7/14/15 12:28,934
7/14/15 12:30,547
7/14/15 12:36,618
7/14/15 12:41,513
7/14/15 12:43,439
7/14/15 12:54,493
7/14/15 12:55,551
7/14/15 12:55,534
7/14/15 13:21,533
7/14/15 13:23,593
7/14/15 13:23,559
7/14/15 13:23,491
7/14/15 13:24,522
7/14/15 13:24,504
7/14/15 13:30,871
7/14/15 13:39,623
7/14/15 13:43,579
7/14/15 13:44,649
7/14/15 13:59,622
7/14/15 14:06,1075
7/14/15 14:08,544
7/14/15 14:08,513
7/14/15 14:12,1050
7/14/15 14:16,1039
7/14/15 14:19,644
7/14/15 14:28,520
7/14/15 14:31,544
7/14/15 14:32,598
7/14/15 14:32,596
7/14/15 14:37,549
7/14/15 14:38,700
7/14/15 14:39,654
7/14/15 14:43,622
7/14/15 14:46,643
7/14/15 14:46,666
7/14/15 14:51,667
7/14/15 14:54,647
7/14/15 14:57,573
7/14/15 14:58,565
7/14/15 14:59,646
7/14/15 14:59,550
7/14/15 15:00,627
7/14/15 15:01,761
7/14/15 15:01,657
7/14/15 15:04,661
7/14/15 15:11,727
7/14/15 15:12,845
7/14/15 15:15,824
7/14/15 15:18,863
7/14/15 15:18,883
7/14/15 15:20,926
7/14/15 15:21,865
7/14/15 15:21,839
7/14/15 15:21,805
7/14/15 15:25,1118
7/14/15 15:27,879
7/14/15 15:29,890
7/14/15 15:30,826
7/14/15 15:30,888
7/14/15 15:32,826
7/14/15 15:33,765
7/14/15 15:33,779
7/14/15 15:34,769
7/14/15 15:35,824
7/14/15 15:43,788
7/14/15 15:43,794
7/14/15 15:44,849
7/14/15 15:46,754
7/14/15 15:46,733
7/14/15 15:47,800
7/14/15 15:47,808
7/14/15 15:49,816
7/14/15 15:49,804
7/14/15 15:50,762
7/14/15 16:05,529
7/14/15 16:05,521
7/14/15 16:06,616
7/14/15 16:06,611
7/14/15 16:06,611
7/14/15 16:07,677
7/14/15 16:09,773
7/14/15 16:13,754
7/14/15 16:15,734
7/14/15 16:15,750
7/14/15 16:17,693
7/14/15 16:19,705
7/14/15 16:23,736
7/14/15 16:26,765
7/14/15 16:27,721
7/14/15 16:28,692
7/14/15 16:28,761
7/14/15 16:29,707
7/14/15 16:37,745
7/14/15 16:40,712
7/14/15 16:42,712
7/14/15 17:57,866
7/14/15 17:59,867
7/14/15 18:04,862
7/14/15 18:05,837
7/14/15 18:07,802
7/14/15 18:07,800
7/14/15 18:07,791
7/14/15 18:21,838
7/14/15 18:28,822
7/14/15 18:28,900
7/14/15 18:31,877
7/14/15 18:31,877
7/14/15 18:32,847
7/14/15 18:34,933
7/14/15 18:34,905
7/14/15 18:46,860
7/14/15 19:15,585
7/14/15 19:27,533
7/14/15 19:27,1276
7/14/15 19:37,439
7/14/15 21:00,623
7/14/15 21:34,526
7/14/15 21:37,619
7/14/15 21:55,495
7/14/15 22:31,438
7/14/15 22:37,476
7/14/15 22:44,603
7/14/15 23:26,422
7/14/15 23:32,476
7/14/15 23:39,402
7/15/15 0:08,404
7/15/15 0:12,500
7/15/15 0:34,329
7/15/15 2:18,375
7/15/15 2:46,740
7/15/15 2:52,430
7/15/15 3:31,346
7/15/15 5:44,748
7/15/15 5:53,150
7/15/15 8:33,656
7/15/15 8:47,815
7/15/15 8:48,559
7/15/15 8:49,541
7/15/15 10:07,869
7/15/15 10:33,999
7/15/15 10:34,573
7/15/15 10:39,572
7/15/15 10:44,587
7/15/15 10:56,571
7/15/15 11:01,551
7/15/15 11:16,599
7/15/15 11:42,522
7/15/15 11:51,542
7/15/15 11:53,568
7/15/15 11:53,564
7/15/15 12:03,576
7/15/15 12:03,623
7/15/15 12:17,482
7/15/15 12:32,1635
7/15/15 12:41,646
7/15/15 12:42,608
7/15/15 12:44,618
7/15/15 12:45,674
7/15/15 13:50,587
7/15/15 13:57,563
7/15/15 13:58,542
7/15/15 14:01,516
7/15/15 14:07,472
7/15/15 14:29,587
7/15/15 14:30,1418
7/15/15 14:31,638
7/15/15 14:31,637
7/15/15 14:36,638
7/15/15 14:39,600
7/15/15 14:40,721
7/15/15 14:45,1103
7/15/15 14:50,554
7/15/15 14:53,556
7/15/15 15:03,575
7/15/15 15:10,743
7/15/15 15:14,691
7/15/15 15:16,787
7/15/15 15:21,967
7/15/15 15:24,1003
7/15/15 15:27,981
7/15/15 15:32,1052
7/15/15 15:33,974
7/15/15 15:38,1012
7/15/15 15:39,946
7/15/15 15:40,980
7/15/15 15:43,907
7/15/15 16:46,911
7/15/15 16:49,760
7/15/15 16:51,776
7/15/15 16:51,987
7/15/15 16:54,763
7/15/15 16:54,826
7/15/15 16:54,811
7/15/15 16:56,815
7/15/15 16:58,838
7/15/15 16:58,836
7/15/15 17:01,815
7/15/15 17:04,761
7/15/15 17:06,814
7/15/15 17:12,844
7/15/15 17:15,903
7/15/15 17:16,867
7/15/15 17:19,851
7/15/15 17:19,882
7/15/15 17:28,897
7/15/15 17:32,898
7/15/15 17:37,860
7/15/15 17:39,780
7/15/15 17:40,878
7/15/15 17:45,975
7/15/15 17:51,784
7/15/15 17:53,721
7/15/15 18:02,804
7/15/15 18:02,797
7/15/15 18:04,838
7/15/15 18:05,836
7/15/15 18:10,853
7/15/15 18:10,858
7/15/15 18:21,738
7/15/15 18:23,719
7/15/15 18:25,779
7/15/15 18:26,686
7/15/15 18:42,669
7/15/15 18:45,763
7/15/15 18:54,672
7/15/15 19:04,572
7/15/15 19:07,627
7/15/15 19:24,549
7/15/15 19:26,530
7/15/15 19:28,913
7/15/15 19:35,537
7/15/15 19:55,569
7/15/15 21:09,445
7/15/15 21:14,1212
7/15/15 21:14,488
7/15/15 21:15,516
7/15/15 21:17,837
7/15/15 21:19,620
7/15/15 21:20,836
7/15/15 21:21,530
7/15/15 21:33,562
7/15/15 21:40,473
7/15/15 22:11,846
7/15/15 22:11,427
7/15/15 22:30,563
7/15/15 22:39,518
7/16/15 0:02,470
7/16/15 0:11,464
7/16/15 0:21,346
7/16/15 0:46,381
7/16/15 2:19,423
7/16/15 4:05,370
7/16/15 4:05,1060
7/16/15 4:26,322
7/16/15 7:05,794
7/16/15 7:15,495
7/16/15 7:19,519
7/16/15 7:47,557
7/16/15 7:51,595
7/16/15 7:51,595
7/16/15 8:08,618
7/16/15 8:18,540
7/16/15 8:23,507
7/16/15 8:33,520
7/16/15 8:52,533
7/16/15 8:58,549
7/16/15 9:00,590
7/16/15 9:08,603
7/16/15 9:14,551
7/16/15 9:14,801
7/16/15 9:17,486
7/16/15 9:19,501
7/16/15 9:43,594
7/16/15 9:48,567
7/16/15 10:00,568
7/16/15 10:07,467
7/16/15 10:10,854
7/16/15 10:18,505
7/16/15 10:23,545
7/16/15 10:34,531
7/16/15 10:38,492
7/16/15 11:01,1538
7/16/15 11:11,494
7/16/15 11:11,861
7/16/15 11:13,1904
7/16/15 11:13,1269
7/16/15 11:13,649
7/16/15 11:18,521
7/16/15 11:19,563
7/16/15 11:20,612
7/16/15 11:24,561
7/16/15 11:24,1196
7/16/15 11:31,429
7/16/15 11:41,535
7/16/15 11:45,508
7/16/15 11:49,599
7/16/15 12:09,608
7/16/15 12:15,597
7/16/15 12:18,602
7/16/15 12:21,626
7/16/15 12:32,1397
7/16/15 12:34,848
7/16/15 12:39,1498
7/16/15 12:43,782
7/16/15 12:48,489
7/16/15 15:05,840
7/16/15 15:07,894
7/16/15 15:07,1201
7/16/15 15:09,851
7/16/15 15:09,843
7/16/15 15:17,764
7/16/15 15:18,792
7/16/15 15:19,801
7/16/15 15:20,792
7/16/15 15:22,814
7/16/15 15:22,849
7/16/15 15:22,823
7/16/15 15:24,882
7/16/15 15:25,855
7/16/15 15:26,892
7/16/15 15:28,912
7/16/15 15:31,936
7/16/15 15:33,885
7/16/15 15:34,851
7/16/15 15:37,832
7/16/15 15:42,827
7/16/15 18:06,917
7/16/15 18:06,917
7/16/15 18:08,829
7/16/15 18:11,871
7/16/15 18:13,860
7/16/15 18:13,872
7/16/15 18:15,840
7/16/15 18:18,831
7/16/15 18:22,718
7/16/15 18:24,710
7/16/15 18:25,625
7/16/15 18:27,737
7/16/15 21:06,482
7/16/15 21:21,520
7/16/15 21:27,567
7/16/15 21:49,518
7/16/15 23:25,409
7/16/15 23:25,446
7/16/15 23:37,539
7/17/15 2:02,368
7/17/15 2:17,395
7/17/15 4:34,353
7/17/15 6:59,460
7/17/15 7:11,490
7/17/15 7:24,522
7/17/15 7:28,545
7/17/15 7:42,399
7/17/15 8:25,523
7/17/15 8:29,555
7/17/15 8:30,491
7/17/15 8:43,552
7/17/15 8:57,538
7/17/15 9:14,468
7/17/15 9:16,495
7/17/15 9:38,469
7/17/15 9:46,542
7/17/15 9:55,1019
7/17/15 10:02,569
7/17/15 10:06,453
7/17/15 10:07,537
7/17/15 10:20,561
7/17/15 10:28,888
7/17/15 10:33,583
7/17/15 10:35,656
7/17/15 11:56,564
7/17/15 14:00,568
7/17/15 14:04,638
7/17/15 14:10,578
7/17/15 14:15,586
7/17/15 14:17,643
7/17/15 14:18,626
7/17/15 14:20,642
7/17/15 14:20,644
7/17/15 14:23,639
7/17/15 14:32,666
7/17/15 14:40,665
7/17/15 14:41,674
7/17/15 14:42,713
7/17/15 14:44,693
7/17/15 14:44,744
7/17/15 14:48,677
7/17/15 14:50,720
7/17/15 14:51,668
7/17/15 14:54,1027
7/17/15 14:59,733
7/17/15 15:01,747
7/17/15 15:02,691
7/17/15 15:04,717
7/17/15 15:04,692
7/17/15 15:09,916
7/17/15 15:10,856
7/17/15 15:13,1554
7/17/15 15:14,850
7/17/15 15:15,1419
7/17/15 15:16,950
7/17/15 15:17,767
7/17/15 15:18,891
7/17/15 15:20,856
7/17/15 15:23,1047
7/17/15 15:31,933
7/17/15 15:32,913
7/17/15 15:37,914
7/17/15 15:41,806
7/17/15 15:44,694
7/17/15 15:59,783
7/17/15 16:00,769
7/17/15 16:00,796
7/17/15 16:04,803
7/17/15 16:06,939
7/17/15 16:07,896
7/17/15 16:08,801
7/17/15 16:11,881
7/17/15 16:19,1245
7/17/15 16:19,805
7/17/15 16:26,800
7/17/15 16:27,773
7/17/15 16:32,754
7/17/15 16:34,737
7/17/15 16:40,807
7/17/15 16:40,782
7/17/15 16:42,755
7/17/15 16:43,837
7/17/15 16:45,740
7/17/15 16:45,707
7/17/15 17:02,850
7/17/15 17:06,1437
7/17/15 17:15,907
7/17/15 17:15,931
7/17/15 17:15,919
7/17/15 17:17,834
7/17/15 17:18,881
7/17/15 17:21,991
7/17/15 17:23,933
7/17/15 17:24,891
7/17/15 17:35,812
7/17/15 17:37,768
7/17/15 17:37,742
7/17/15 17:39,781
7/17/15 18:00,710
7/17/15 18:00,728
7/17/15 18:06,791
7/17/15 18:10,712
7/17/15 18:16,647
7/17/15 18:19,649
7/17/15 18:23,620
7/17/15 18:25,585
7/17/15 18:25,1137
7/17/15 18:25,557
7/17/15 18:26,601
7/17/15 18:32,502
7/17/15 18:39,618
7/17/15 18:44,592
7/17/15 18:45,536
7/17/15 18:47,594
7/17/15 19:01,522
7/17/15 19:02,620
7/17/15 19:05,626
7/17/15 19:06,2104
7/17/15 19:07,550
7/17/15 19:11,913
7/17/15 19:14,1525
7/17/15 19:15,554
7/17/15 19:31,511
7/17/15 19:46,461
7/17/15 20:18,485
7/17/15 20:23,492
7/17/15 20:29,480
7/17/15 20:38,548
7/17/15 20:47,502
7/17/15 21:08,576
7/17/15 21:10,2500
7/17/15 21:10,570
7/17/15 21:16,764
7/17/15 21:26,633
7/17/15 21:36,584
7/17/15 21:36,442
7/17/15 21:46,499
7/17/15 22:04,552
7/17/15 22:05,474
7/17/15 22:11,510
7/17/15 22:36,414
7/17/15 22:41,593
7/17/15 23:14,1344
7/17/15 23:38,467
7/18/15 0:01,460
7/18/15 0:21,394
7/18/15 0:27,406
7/18/15 1:04,402
7/18/15 1:28,1700
7/18/15 1:40,349
7/18/15 2:02,2252
7/18/15 2:02,2248
7/18/15 2:14,1373
7/18/15 2:21,695
7/18/15 4:29,1068
7/18/15 5:05,479
7/18/15 5:48,339
7/18/15 7:28,625
7/18/15 7:34,777
7/18/15 7:42,803
7/18/15 8:02,1517
7/18/15 8:19,491
7/18/15 8:29,401
7/18/15 8:30,410
7/18/15 9:05,437
7/18/15 9:46,451
7/18/15 10:02,1085
7/18/15 10:07,518
7/18/15 10:08,498
7/18/15 10:22,906
7/18/15 10:29,1310
7/18/15 10:29,776
7/18/15 10:37,460
7/18/15 10:38,475
7/18/15 11:00,541
7/18/15 11:02,493
7/18/15 11:21,624
7/18/15 11:21,570
7/18/15 11:21,599
7/18/15 11:33,525
7/18/15 11:39,414
7/18/15 11:41,458
7/18/15 12:02,548
7/18/15 12:09,477
7/18/15 12:09,2113
7/18/15 12:12,620
7/18/15 12:15,1395
7/18/15 12:20,636
7/18/15 12:36,558
7/18/15 13:03,561
7/18/15 13:15,491
7/18/15 13:26,571
7/18/15 13:29,673
7/18/15 13:30,660
7/18/15 13:33,539
7/18/15 13:40,577
7/18/15 13:50,548
7/18/15 13:51,491
7/18/15 13:59,2173
7/18/15 14:03,501
7/18/15 14:07,710
7/18/15 14:08,571
7/18/15 14:15,490
7/18/15 14:24,973
7/18/15 14:47,472
7/18/15 15:02,589
7/18/15 15:03,680
7/18/15 15:18,604
7/18/15 15:18,516
7/18/15 15:47,547
7/18/15 15:49,413
7/18/15 16:12,565
7/18/15 16:48,529
7/18/15 16:59,512
7/18/15 17:26,528
7/18/15 17:33,501
7/18/15 17:36,820
7/18/15 17:37,516
7/18/15 17:40,484
7/18/15 17:42,576
7/18/15 17:43,795
7/18/15 17:46,509
7/18/15 17:48,512
7/18/15 18:02,540
7/18/15 18:22,534
7/18/15 18:24,546
7/18/15 18:29,440
7/18/15 18:31,958
7/18/15 18:35,445
7/18/15 18:36,1282
7/18/15 18:38,587
7/18/15 18:59,550
7/18/15 19:02,2054
7/18/15 19:03,2051
7/18/15 19:12,462
7/18/15 19:14,545
7/18/15 19:16,494
7/18/15 19:16,494
7/18/15 19:21,527
7/18/15 19:25,452
7/18/15 19:37,506
7/18/15 20:12,435
7/18/15 20:15,482
7/18/15 20:30,442
7/18/15 21:05,478
7/18/15 21:06,509
7/18/15 21:06,568
7/18/15 21:20,577
7/18/15 21:22,494
7/18/15 21:38,646
7/18/15 22:00,518
7/18/15 22:11,562
7/18/15 22:40,489
7/18/15 22:50,413
7/18/15 23:15,460
7/18/15 23:30,417
7/18/15 23:50,441
7/19/15 0:00,515
7/19/15 0:04,483
7/19/15 0:17,416
7/19/15 0:21,376
7/19/15 0:53,255
7/19/15 0:53,253
7/19/15 1:12,434
7/19/15 1:22,404
7/19/15 1:39,772
7/19/15 1:39,771
7/19/15 1:45,395
7/19/15 2:17,1762
7/19/15 2:30,1514
7/19/15 2:30,419
7/19/15 2:39,474
7/19/15 5:01,786
7/19/15 6:46,384
7/19/15 7:01,536
7/19/15 7:39,833
7/19/15 7:50,517
7/19/15 8:36,523
7/19/15 9:07,417
7/19/15 9:08,1023
7/19/15 9:16,1120
7/19/15 9:17,509
7/19/15 9:27,479
7/19/15 9:40,483
7/19/15 10:22,440
7/19/15 10:25,1406
7/19/15 11:08,560
7/19/15 11:17,520
7/19/15 11:39,494
7/19/15 12:03,539
7/19/15 12:06,512
7/19/15 12:16,536
7/19/15 12:17,549
7/19/15 12:25,496
7/19/15 12:34,514
7/19/15 12:39,506
7/19/15 12:44,550
7/19/15 13:00,985
7/19/15 13:03,500
7/19/15 13:11,609
7/19/15 13:20,527
7/19/15 13:30,524
7/19/15 13:41,489
7/19/15 13:51,463
7/19/15 14:09,456
7/19/15 14:11,523
7/19/15 14:21,486
7/19/15 14:28,476
7/19/15 14:30,706
7/19/15 14:46,581
7/19/15 15:03,534
7/19/15 15:13,2356
7/19/15 15:14,561
7/19/15 15:15,617
7/19/15 15:28,1485
7/19/15 15:32,491
7/19/15 15:38,844
7/19/15 16:07,499
7/19/15 16:09,568
7/19/15 16:09,535
7/19/15 16:14,1186
7/19/15 16:15,524
7/19/15 16:18,485
7/19/15 16:27,1248
7/19/15 16:33,579
7/19/15 16:36,491
7/19/15 16:37,489
7/19/15 16:39,732
7/19/15 16:47,482
7/19/15 16:49,515
7/19/15 17:14,449
7/19/15 17:20,541
7/19/15 17:48,550
7/19/15 17:59,946
7/19/15 19:12,455
7/19/15 19:13,473
7/19/15 19:30,636
7/19/15 19:44,532
7/19/15 21:04,475
7/19/15 21:13,540
7/19/15 21:34,712
7/19/15 21:40,501
7/19/15 21:47,489
7/19/15 23:18,527
7/19/15 23:52,452
7/20/15 0:15,428
7/20/15 0:17,400
7/20/15 1:49,446
7/20/15 2:37,416
7/20/15 3:32,296
7/20/15 4:49,380
7/20/15 5:41,361
7/20/15 5:42,702
7/20/15 6:03,819
7/20/15 6:05,383
7/20/15 6:13,303
7/20/15 6:42,474
7/20/15 7:10,468
7/20/15 7:21,440
7/20/15 7:30,566
7/20/15 7:33,448
7/20/15 7:35,467
7/20/15 7:49,504
7/20/15 8:01,528
7/20/15 8:15,594
7/20/15 8:41,530
7/20/15 9:14,537
7/20/15 9:27,543
7/20/15 9:30,462
7/20/15 9:46,591
7/20/15 10:02,1768
7/20/15 10:03,578
7/20/15 10:30,832
7/20/15 10:37,929
7/20/15 10:49,574
7/20/15 10:49,573
7/20/15 10:51,483
7/20/15 11:02,613
7/20/15 11:04,534
7/20/15 11:05,513
7/20/15 11:07,560
7/20/15 11:12,519
7/20/15 11:16,588
7/20/15 11:24,533
7/20/15 11:32,1646
7/20/15 11:35,495
7/20/15 11:38,583
7/20/15 11:42,496
7/20/15 11:48,567
7/20/15 11:48,567
7/20/15 11:51,529
7/20/15 12:00,2112
7/20/15 12:02,1564
7/20/15 12:11,672
7/20/15 12:16,2201
7/20/15 12:23,636
7/20/15 12:43,941
7/20/15 12:44,518
7/20/15 13:03,819
7/20/15 13:09,543
7/20/15 13:09,1047
7/20/15 13:15,561
7/20/15 13:27,618
7/20/15 13:46,547
7/20/15 14:03,1398
7/20/15 14:18,536
7/20/15 14:20,2190
7/20/15 14:23,487
7/20/15 14:27,619
7/20/15 14:32,576
7/20/15 14:38,620
7/20/15 14:38,621
7/20/15 14:38,631
7/20/15 14:42,465
7/20/15 14:45,631
7/20/15 14:47,549
7/20/15 14:48,599
7/20/15 14:50,559
7/20/15 14:50,555
7/20/15 14:50,555
7/20/15 15:03,1607
7/20/15 15:03,538
7/20/15 15:05,646
7/20/15 15:12,544
7/20/15 15:15,620
7/20/15 15:18,605
7/20/15 15:19,713
7/20/15 15:22,711
7/20/15 15:25,721
7/20/15 15:27,1467
7/20/15 15:27,802
7/20/15 15:29,748
7/20/15 15:32,747
7/20/15 15:33,820
7/20/15 15:33,825
7/20/15 15:34,949
7/20/15 15:35,852
7/20/15 15:35,843
7/20/15 15:38,938
7/20/15 15:42,794
7/20/15 15:42,772
7/20/15 15:44,769
